time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.257509,7.9106,-2.3385,4.4833,9.389
4.26592,3.8309,0.5042,-0.2631,3.873
4.272374,0.919,0.117,-9.0076,9.055
4.27441,-1.9093,1.371,-6.7799,7.176
4.28061,-4.9287,1.9069,-6.7586,8.579
4.282887,-7.4131,2.0322,-5.9492,9.72
4.291223,-8.429,-0.8952,0.9776,8.533
4.295406,-4.9095,-2.5953,7.0507,8.975
4.299596,3.7345,-0.3479,15.1803,15.637
4.303827,0.6401,0.3235,-5.3787,5.426
4.307575,2.7939,3.4776,0.3472,4.474
4.312708,1.6432,2.7126,-3.6444,4.831
4.320628,1.2685,-2.1839,0.2808,2.541
4.325043,-0.2014,-1.4576,-0.264,1.495
4.329119,0.6065,1.0854,6.4499,6.569
4.333374,2.4412,0.4283,3.7842,4.524
4.337838,3.25,0.6983,2.758,4.319
4.345775,0.1205,1.1031,-6.7664,6.857
4.350339,-0.0229,-1.3419,-2.5911,2.918
4.354689,-0.3173,1.3562,-4.5689,4.777
4.358726,-1.2368,-0.2926,-4.5512,4.725
4.363446,-1.1717,-1.1533,-6.1669,6.382
4.367112,-1.5423,-1.4717,-7.2548,7.562
4.375581,0.4187,2.5031,0.4333,2.575
4.381621,1.064,3.2953,2.2988,4.156
4.386442,0.6345,-1.3892,-2.6513,3.06
4.392064,4.8063,-2.764,15.9414,16.878
4.392549,4.0683,2.4884,13.0854,13.927
4.400752,-0.9929,3.6863,4.7316,6.08
4.405166,-3.0162,1.1014,2.2075,3.897
4.409287,-3.4032,0.0294,-4.8111,5.893
4.414355,-3.3018,1.0425,-7.5679,8.322
4.417502,-2.0512,2.5329,-2.5874,4.161
4.426113,-4.2731,1.8923,-8.9747,10.119
4.430258,1.322,-1.3578,0.0495,1.896
4.434567,3.3939,-1.1837,-0.3033,3.607
4.438872,3.9353,-0.405,-5.9762,7.167
4.443044,0.0952,0.7667,-8.5093,8.544
4.447487,-1.6821,-0.4475,4.4859,4.812
4.455988,-2.7955,-1.7564,-5.7522,6.632
4.459964,-1.812,3.1723,10.3663,10.991
4.463791,0.832,1.3286,5.3203,5.546
4.468037,-0.1605,-1.0779,0.9656,1.456
4.474036,-1.0726,-1.1556,3.097,3.475
4.486154,-1.0728,0.4508,4.6062,4.751
4.486749,-2.2845,-1.7986,-3.8938,4.86
4.4895,-2.2956,-0.2865,-6.1279,6.55
4.49681,-0.6024,1.7453,-4.628,4.983
4.498591,2.6553,2.5426,0.9805,3.805
4.506332,2.5425,0.9356,-2.3486,3.585
4.510504,1.1721,-0.335,-5.3715,5.508
4.514758,1.1453,-4.9579,0.9908,5.184
4.518959,1.3958,0.3914,13.1698,13.249
4.523218,-0.7905,1.813,-3.5527,4.066
4.527425,-2.6537,0.6972,1.0883,2.952
4.535807,-2.6975,-2.3296,2.269,4.225
4.54024,-0.6758,-0.5368,0.1776,0.881
4.543753,1.3558,2.8334,5.1072,5.996
4.548342,0.4127,-0.6537,1.6376,1.811
4.552332,3.2136,-3.2446,1.4189,4.782
4.560889,3.2297,0.0625,-4.2534,5.341
4.565464,0.6517,1.8519,-4.4762,4.888
4.569285,-1.4806,0.6798,-8.4561,8.612
4.573914,-2.3707,-1.0309,-5.6167,6.183
4.577793,0.4834,1.4709,2.3346,2.801
4.582136,1.1703,-0.7138,-0.382,1.423
4.590802,1.5502,1.0319,3.568,4.025
4.594787,0.9512,0.6471,3.0676,3.276
4.59922,-1.8783,0.029,-1.0745,2.164
4.603125,-2.5424,-0.3187,-0.7096,2.659
4.607481,-2.9591,-1.5291,-4.1037,5.285
4.616167,-2.4457,-2.4106,-4.1594,5.394
4.6204,3.9361,3.2975,6.9193,8.616
4.62417,5.8421,3.9333,9.9751,12.211
4.628203,5.4638,1.443,0.6926,5.693
4.632477,3.5999,-3.9255,-9.3606,10.77
4.641479,1.1458,-4.2578,13.2599,13.974
4.646185,0.7018,-2.1256,-2.0904,3.063
4.649806,-0.4428,-0.7996,-11.8436,11.879
4.654173,-2.8336,1.4537,-5.6752,6.508
4.65806,-5.0258,1.8524,-0.0699,5.357
4.665796,-2.0212,-0.1496,6.6445,6.947
4.670948,0.4866,1.0094,3.3566,3.539
4.675567,-1.1157,2.0565,-3.18,3.948
